name,price,Brand,link,
Smart A98  5.0 inches  4 GB  512 MB RAM  5 MP Camera  White (Brand Warranty),†6399,Gfive†,https://www.daraz.pk/gfive-smart-a-98-5.0-inches-4-gb-512-mb-ram-5-mp-camera-white-brand-warranty-5435659.html,
"SMG531  Grand Prime  5.0\  8 GB  1 GB RAM  1.3 GHz QuadCore  8 MP Camera  Grey (Brand Warranty)""",†17499,Samsung†,https://www.daraz.pk/sm-g531-grand-prime-5.0-8-gb-1-gb-ram-1.3-ghz-quad-core-8-mp-camera-grey-brand-warranty-samsung-mpg6032.html,
"S20  Success Series  Dual Sim  2.8\  VGA Camera  Grey (Brand Warranty)""",†2040,†,https://www.daraz.pk/g-right-s20-success-series-dual-sim-2.8-vga-camera-grey-brand-warranty-5429824.html,
"L4  1.8\  Smart Camera  Black (Brand Warranty)""",†1500,QMobile†,https://www.daraz.pk/qmobile-l4-1.8-smart-camera-black-brand-warranty-5358330.html,
"P70  Dual Sim  5.0\  16 GB  2 GB RAM  1.7 GHz Octacore  13 MP Camera  Midnight Blue (Brand Warranty)""",†22500,Lenovo†,https://www.daraz.pk/p70-dual-sim-5.0-16-gb-2-gb-ram-1.7-ghz-octa-core-13-mp-camera-midnight-blue-brand-warranty-lenovo-mpg4223.html,
"RM1031  Lumia 532  4.0\   8 GB  1 GB RAM  5 MP Camera  Black (Brand Warranty)""",†7345,Microsoft†,https://www.daraz.pk/microsoft-rm-1031-lumia-532-4.0-8-gb-1-gb-ram-5-mp-camera-black-brand-warranty-5427157.html,
"P70  Dual Sim  5.0\  16 GB  2 GB RAM  1.7 GHz Octacore  13 MP Camera  Midnight Blue (Brand Warranty)""",†22500,Lenovo†,https://www.daraz.pk/lenovo-p70-dual-sim-5.0-16-gb-2-gb-ram-1.7-ghz-octa-core-13-mp-camera-midnight-blue-brand-warranty-5437388.html,
"E7  4\  16 GB  256 MB RAM  8 MP Camera  Black (Brand Warranty)""",†14000,Nokia†,https://www.daraz.pk/nokia-e7-4-16-gb-256-mb-ram-8-mp-camera-black-brand-warranty-5438984.html,
"I4  Noir  Dual Sim  4.5\  8 GB  512 MB RAM  1.2 GHz Quad Core  5 MP Camera  Black (Brand Warranty)""",†5950,QMobile†,https://www.daraz.pk/qmobile-i4-noir-dual-sim-4.5-8-gb-512-mb-ram-1.2-ghz-quad-core-5-mp-camera-black-brand-warranty-5435468.html,
"Z10  Noir  5.2\  Dual Sim  16 GB  3 GB RAM  1.3 GHz Octacore  13 MP Camera  Black (Brand Warranty)""",†19900,QMobile†,https://www.daraz.pk/qmobile-z10-noir-5.2-dual-sim-16-gb-3-gb-ram-1.3-ghz-octa-core-13-mp-camera-black-brand-warranty-5426276.html,
G Flex  L23 (AU)  32GB  4G  Black,†29135,LG†,https://www.daraz.pk/lg-g-flex-l23-au-32gb-4g-black-5423160.html,
"G360F  Galaxy Core Prime  4.5\  8GB  1GB RAM  Quadcore  1.2 GHz  Black""",†14500,Samsung†,https://www.daraz.pk/samsung-g360f-galaxy-core-prime-4.5-8gb-1gb-ram-quad-core-1.2-ghz-black-5433512.html,
S60  5.0''  8 GB HDD  2 GB RAM  13 MP Camera  Grey (Brand Warranty),†18870,Lenovo†,https://www.daraz.pk/lenovo-s60-5.0-8-gb-hdd-2-gb-ram-13-mp-camera-grey-brand-warranty-5430507.html,
"X700i  Titan  Dual Sim  5.0\  16 GB  2 GB RAM  1.3 GHz QuadCore  5 MP Camera  Black (Brand Warranty)""",†12900,QMobile†,https://www.daraz.pk/titan-x700i-5-16gb-hdd-2gb-ram-5mp-camera-black-brand-warranty-qmobile-mpg5545.html,
A6000  5.0''  Dual SIM   8 GB HDD  1 GB RAM  8 MP Camera  Black (Brand Warranty),†15198,Lenovo†,https://www.daraz.pk/lenovo-a6000-5.0-dual-sim-8-gb-hdd-1-gb-ram-8-mp-camera-black-brand-warranty-5430502.html,
S60  5.0''  8 GB HDD  2 GB RAM  13 MP Camera  White (Brand Warranty),†18870,Lenovo†,https://www.daraz.pk/lenovo-s60-5.0-8-gb-hdd-2-gb-ram-13-mp-camera-white-brand-warranty-5430508.html,
S860  5.3''  16 GB  2 GB RAM  1.3 GHz Quadcore  8 MP Camera  Titanium (Brand Warranty),†35500,Lenovo†,https://www.daraz.pk/lenovo-s860-5.3-16-gb-2-gb-ram-1.3-ghz-quad-core-8-mp-camera-titanium-brand-warranty-5430514.html,
"Hot 2  X510  Dual Sim  5.0\  16 GB ñ 1 GB RAM  1.3 GHz Quad Core  8 MP Camera  Black (Brand Warranty)""",†9999,Infinix†,https://www.daraz.pk/infinix-hot-2-x510-dual-sim-5.0-16-gb-1-gb-ram-1.3-ghz-quad-core-8-mp-camera-black-brand-warranty-5412687.html,
"A700F  Galaxy A7  4G  5.5\  16GB  2 GB RAM  1.8 Ghz Quadcore  13MP Camera  White (Brand Warranty)""",†43000,Samsung†,https://www.daraz.pk/a700f-galaxy-a7-5.5-16-gb-hdd-2-gb-ram-13-mp-camera-white-brand-warranty-samsung-mpg5918.html,
"S90  Sisley  Dual Sim  5\  32 GB  2 GB RAM  1.2 GHz Quadcore  13 MP Camera  Titanium (Brand Warranty)""",†27438,Lenovo†,https://www.daraz.pk/lenovo-s90-sisley-dual-sim-5-32-gb-2-gb-ram-1.2-ghz-quad-core-13-mp-camera-titanium-brand-warranty-5430511.html,
"E8  Noir   6.0\  64 GB  3 GB RAM  2.0 GHz Octacore  24 MP Camera  Gold (Brand Warranty)""",†45000,QMobile†,https://www.daraz.pk/qmobile-e8-noir-6.0-64-gb-3-gb-ram-2.0-ghz-octa-core-24-mp-camera-gold-brand-warranty-5426314.html,
RM1141  Lumia 540  Dual Sim  5''  8 GB  1 GB RAM  1.2 GHz Quadcore  8 MP Camera  Orange (Brand Warranty),†16750,Microsoft†,https://www.daraz.pk/rm-1141-lumia-540-dual-sim-5-8-gb-1-gb-ram-1.2-ghz-quad-core-8-mp-camera-orange-brand-warranty-microsoft-mpg33494.html,
"Hot 2  X510  Dual Sim  5.0\  16 GB ñ 1 GB RAM  1.3 GHz Quad Core  8 MP Camera  Gold (Brand Warranty)""",†9999,Infinix†,https://www.daraz.pk/infinix-hot-2-x510-dual-sim-5.0-16-gb-1-gb-ram-1.3-ghz-quad-core-8-mp-camera-gold-brand-warranty-5412685.html,
"C5  2.2\  600 MHz  5 MP  Black (Brand Warranty)""",†17500,Nokia†,https://www.daraz.pk/nokia-c5-2.2-600-mhz-5-mp-black-brand-warranty-5428787.html,
"iPhone 6 Plus  5.5\  16 GB  1 GB RAM  1.4 GHz Dualcore  8 MP Camera  Silver  Without Face Time (Brand Warranty)""",†84650,Apple†,https://www.daraz.pk/apple-iphone-6-plus-5.5-16-gb-1-gb-ram-1.4-ghz-dual-core-8-mp-camera-silver-without-face-time-brand-warranty-5438666.html,
"X2 Vibe  5.0\  Dual Sim  32 GB  2 GB RAM  13 MP Camera  White (Brand Warranty)""",†31212,Lenovo†,https://www.daraz.pk/lenovo-x2-vibe-5.0-dual-sim-32-gb-2-gb-ram-13-mp-camera-white-brand-warranty-5430515.html,
"A5000  5\  8 GB  1 GB RAM  8 MP Camera White (Brand Warranty)""",†14178,Lenovo†,https://www.daraz.pk/lenovo-a5000-5-8-gb-1-gb-ram-8-mp-camera-white-brand-warranty-5430529.html,
"SMG361H  Galaxy Core Prime  4.5\  8 GB  1 GB RAM  1.2 GHz Quadcore  5 MP Camera  Charcoal Grey (Brand Warranty)""",†13799,Samsung†,https://www.daraz.pk/samsung-sm-g361h-galaxy-core-prime-4.5-8-gb-1-gb-ram-1.2-ghz-quad-core-5-mp-camera-charcoal-grey-brand-warranty-5435466.html,
"A319  Dual Sim  4.0\  4 GB  512 MB RAM  1.3 Ghz Dual Core  5 MP Camera  White (Brand Warranty)""",†7900,Lenovo†,https://www.daraz.pk/lenovo-a319-dual-sim-4.0-4-gb-512-mb-ram-1.3-ghz-dual-core-5-mp-camera-white-brand-warranty-5409861.html,
"S90  Sisley  Dual Sim  5\  32 GB  2 GB RAM  1.2 GHz Quadcore  13 MP Camera  Titanium (Brand Warranty)""",†26900,Lenovo†,https://www.daraz.pk/s90-sisley-dual-sim-5-32-gb-hdd-2-gb-ram-13-mp-camera-grey-brand-warranty-lenovo-mpg4241.html,
Shot X  2 GB RAM  16 GB ROM  5.2 FULL HD  Golden ( Brand Warranty),†36000,Huawei†,https://www.daraz.pk/huawei-shot-x-2-gb-ram-16-gb-rom-5.2-full-hd-golden-brand-warranty-5433478.html,
"G360G  Galaxy Core Prime  4.5\  8 GB  1 GB RAM  1.2 GHz Quad Core  5 MP Camera  White""",†14500,Samsung†,https://www.daraz.pk/samsung-g360g-galaxy-core-prime-4.5-8-gb-1-gb-ram-1.2-ghz-quad-core-5-mp-camera-white-5433249.html,
"LTE3  Dual Sim  5.0\  4G  8 GB  1 GB RAM  1.0 Quad Core  8 MP Camera  White (Brand Warranty)""",†10999,Gfive†,https://www.daraz.pk/gfive-lte-3-dual-sim-5.0-4g-8-gb-1-gb-ram-1.0-quad-core-8-mp-camera-white-brand-warranty-5431216.html,
SMR7300  Galaxy Gear S2  Grey (Brand Warranty),†38999,Samsung†,https://www.daraz.pk/samsung-sm-r7300-galaxy-gear-s2-grey-brand-warranty-5428399.html,
"R1000   Dual Sim  3\  VGA Camera  White""",†2808,QMobile†,https://www.daraz.pk/qmobile-r1000-dual-sim-3-vga-camera-white-5422515.html,
Vibe Z2 Pro  6''  32 GB HDD  3 GB RAM  16 MP Camera  Titanium (Brand Warranty),†75500,Lenovo†,https://www.daraz.pk/lenovo-vibe-z2-pro-6-32-gb-hdd-3-gb-ram-16-mp-camera-titanium-brand-warranty-5437390.html,
"Hot 2  X510  Dual Sim  5.0\  16 GB ñ 1 GB RAM  1.3 GHz Quad Core  8 MP Camera  White (Brand Warranty)""",†9999,Infinix†,https://www.daraz.pk/infinix-hot-2-x510-dual-sim-5.0-16-gb-1-gb-ram-1.3-ghz-quad-core-8-mp-camera-white-brand-warranty-5412686.html,
"LTE3  Dual Sim  5.0\  4G  8 GB  1 GB RAM  1.0 Quad Core  8 MP Camera  Gold (Brand Warranty)""",†10999,Gfive†,https://www.daraz.pk/gfive-lte-3-dual-sim-5.0-4g-8-gb-1-gb-ram-1.0-quad-core-8-mp-camera-gold-brand-warranty-5430486.html,
RM1141  Lumia 540  Dual Sim  5''  8 GB  1 GB RAM  1.2 GHz Quadcore  8 MP Camera  Black (Brand Warranty),†16750,Microsoft†,https://www.daraz.pk/rm-1141-lumia-540-dual-sim-5-8-gb-1-gb-ram-1.2-ghz-quad-core-8-mp-camera-black-brand-warranty-microsoft-mpg4588.html,
"A319  Dual Sim  4.0\  4 GB  512 MB RAM  1.3 Ghz Dual Core  5 MP Camera  Black (Brand Warranty)""",†8058,Lenovo†,https://www.daraz.pk/lenovo-a319-dual-sim-4.0-4-gb-512-mb-ram-1.3-ghz-dual-core-5-mp-camera-black-brand-warranty-5430542.html,
A5000  5.0\  8 GB  1 GB RAM  1,"3 GHz Quad Core  8 MP Camera  Black (Brand Warranty)""",†14178,Lenovo†,https://www.daraz.pk/lenovo-a5000-5.0-8-gb-1-gb-ram-13-ghz-quad-core-8-mp-camera-black-brand-warranty-5430527.html
"X2 Vibe  5.0\  32 GB  2 GB RAM  2.0 GHz Quadcore  13 MP  Charcoal (Brand Warranty)""",†31212,Lenovo†,https://www.daraz.pk/lenovo-x2-vibe-5.0-32-gb-2-gb-ram-2.0-ghz-quad-core-13-mp-charcoal-brand-warranty-5430516.html,
"S90  Sisley  Dual Sim  5\  32 GB  2 GB RAM  1.2 GHz Quadcore  13 MP Camera  Platinum (Brand Warranty)""",†27438,Lenovo†,https://www.daraz.pk/lenovo-s90-sisley-dual-sim-5-32-gb-2-gb-ram-1.2-ghz-quad-core-13-mp-camera-platinum-brand-warranty-5430513.html,
"A7000  Dual Sim  5.5\  8 GB  2 GB RAM  1.5 GHz OctaCore  8 MP Camera  Black (Brand Warranty)""",†19890,Lenovo†,https://www.daraz.pk/lenovo-a7000-dual-sim-5.5-8-gb-2-gb-ram-1.5-ghz-octa-core-8-mp-camera-black-brand-warranty-5430506.html,
A6000  Dual Sim  5.0''  8 GB  1 GB RAM  1.2 Ghz Quad Core  8 MP Camera  White (Brand Warranty),†15198,Lenovo†,https://www.daraz.pk/lenovo-a6000-dual-sim-5.0-8-gb-1-gb-ram-1.2-ghz-quad-core-8-mp-camera-white-brand-warranty-5430503.html,
A328  4.5''  4 GB  1 GB RAM  1.3 GHz Quadcore  5 MP Camera  White (Brand Warranty),†9996,Lenovo†,https://www.daraz.pk/lenovo-a328-4.5-4-gb-1-gb-ram-1.3-ghz-quad-core-5-mp-camera-white-brand-warranty-5430501.html,
"A319  Dual Sim  4.0\  4 GB  512 MB RAM  1.3 Ghz Dual Core  5 MP Camera  White (Brand Warranty)""",†8058,Lenovo†,https://www.daraz.pk/lenovo-a319-dual-sim-4.0-4-gb-512-mb-ram-1.3-ghz-dual-core-5-mp-camera-white-brand-warranty-5430500.html,
"Lumia 950 XL  4G LTE  Dual Sim  5.7\  32GB  3GB RAM  20MP Camera  Black (Brand Warranty)""",†67000,Microsoft†,https://www.daraz.pk/microsoft-lumia-950-xl-4g-lte-dual-sim-5.7-32gb-3gb-ram-20mp-camera-black-brand-warranty-5439091.html,
"Lumia 950  4G LTE  Dual Sim  5.2\  32GB  3GB RAM  Hexa Core 1.8 GHz  20 MP Camera  Black (Brand Warranty)""",†59000,Microsoft†,https://www.daraz.pk/microsoft-lumia-950-4g-lte-dual-sim-5.2-32gb-3gb-ram-hexa-core-1.8-ghz-20-mp-camera-black-brand-warranty-5439089.html,
"Lumia 950 XL  4G LTE  Dual Sim  5.7\  32GB  3GB RAM  20MP Camera  White (Brand Warranty)""",†67000,Microsoft†,https://www.daraz.pk/microsoft-lumia-950-xl-4g-lte-dual-sim-5.7-32gb-3gb-ram-20mp-camera-white-brand-warranty-5439088.html,
"Hot Note Pro  Dual Sim  5.5\  16 GB  2 GB RAM  1.4 GHz Octa Core  8 MP Camera  Gold (Brand Warranty)""",†13900,Infinix†,https://www.daraz.pk/hot-note-pro-dual-sim-5.5-16-gb-2-gb-ram-1.4-ghz-octa-core-8-mp-camera-gold-brand-warranty-infinix-mpg31256.html,
"W400  Winner Series  Dual Sim  4\  4 GB HDD  512 MB RAM  5 MP Camera  Black (Brand Warranty)""",†6120,†,https://www.daraz.pk/g-right-w400-winner-series-dual-sim-4-4-gb-hdd-512-mb-ram-5-mp-camera-black-brand-warranty-5429827.html,
"X250  Noir  Dual Sim  5.0\  4 GB  512 GB RAM  1.3 Quad Core  5 MP Camera  White (Brand Warranty)""",†10800,QMobile†,https://www.daraz.pk/qmobile-x250-noir-dual-sim-5.0-4-gb-512-gb-ram-1.3-quad-core-5-mp-camera-white-brand-warranty-5426178.html,
"A7000  Dual Sim  5.5\  8 GB  2 GB RAM  1.5 GHz OctaCore  8 MP Camera  Black (Brand Warranty)""",†19500,Lenovo†,https://www.daraz.pk/a7000-5.5-8gb-hdd-2gb-ram-8mp-camera-black-brand-warranty-lenovo-mpg8189.html,
SMR7300  Galaxy Gear S2  Silver (Brand Warranty),†38999,Samsung†,https://www.daraz.pk/samsung-sm-r7300-galaxy-gear-s2-silver-brand-warranty-5428400.html,
P100  Klassic  Dual Sim  2.4 Inch  Black (Brand Warranty),†2599,Haier†,https://www.daraz.pk/haier-p100-klassic-dual-sim-2.4-inch-black-brand-warranty-5430554.html,
"Esteem i50  5\  8 GB  1 GB RAM  1.3 Ghz Quad Core  8 MP Camera  Black (Brand Warranty)""",†12500,Haier†,https://www.daraz.pk/haier-esteem-i50-5-8-gb-1-gb-ram-1.3-ghz-quad-core-8-mp-camera-black-brand-warranty-5430551.html,
"Esteem V4  5.5\  16 GB  2 GB RAM  1.3 GHz Octa Core  13 MP Camera  Gold (Brand Warranty)""",†29900,Haier†,https://www.daraz.pk/haier-esteem-v4-5.5-16-gb-2-gb-ram-1.3-ghz-octa-core-13-mp-camera-gold-brand-warranty-5430550.html,
K10  Klassic  Dual Sim  1.7 Inch  Black (Brand Warranty),†1550,Haier†,https://www.daraz.pk/haier-k10-klassic-dual-sim-1.7-inch-black-brand-warranty-5430547.html,
"X 500+  Dual SIM  2.4\  Black (Brand Warranty)""",†2500,Mmobile†,https://www.daraz.pk/mmobile-x-500-dual-sim-2.4-black-brand-warranty-5428868.html,
"RM1031  Lumia 532  4.0\   8 GB  1 GB RAM  5 MP Camera  Green (Brand Warranty)""",†7345,Microsoft†,https://www.daraz.pk/rm-1031-lumia-532-4.0-8-gb-1-gb-ram-5-mp-camera-green-brand-warranty-microsoft-mpg4578.html,
"X551 Grey  Hot Note  Dual Sim  5.5\  16 GB  1 GB RAM  1.4 GHz Octa Core  8 MP Camera (Brand Warranty) with Free Protector""",†12900,Infinix†,https://www.daraz.pk/x551-grey-hot-note-dual-sim-5.5-16-gb-1-gb-ram-1.4-ghz-octa-core-8-mp-camera-brand-warranty-infinix-mpg11776.html,
"Hot Note Pro  Dual Sim  5.5\  16 GB  2 GB RAM  1.4 GHz Octa Core  8 MP Camera  Grey (Brand Warranty)""",†13900,Infinix†,https://www.daraz.pk/hot-note-pro-dual-sim-5.5-16-gb-2-gb-ram-1.4-ghz-octa-core-8-mp-camera-grey-brand-warranty-infinix-mpg31259.html,
"Y6  5.0\  8 GB  1 GB RAM  1.1 GHz QuadCore  8 MP Camera  White (Brand Warranty)""",†13000,Huawei†,https://www.daraz.pk/y6-5.0-8-gb-1-gb-ram-1.1-ghz-quad-core-8-mp-camera-white-brand-warranty-huawei-mpg34342.html,
"X551 Gold White  Hot Note  Dual Sim  5.5\  16 GB  1 GB RAM  1.4 GHz Octa Core  8 MP Camera (Brand Warranty) with Free Protector""",†12900,Infinix†,https://www.daraz.pk/x551-gold-white-hot-note-dual-sim-5.5-16-gb-1-gb-ram-1.4-ghz-octa-core-8-mp-camera-brand-warranty-infinix-mpg26181.html,
GTI9505  Galaxy S4  LTE  16GB  Wifi  3G  White,†32072,Samsung†,https://www.daraz.pk/samsung-gt-i9505-galaxy-s4-lte-16gb-wifi-3g-white-5245917.html,
SMR7320  Galaxy Gear S2  Classic Black (Brand Warranty),†43999,Samsung†,https://www.daraz.pk/samsung-sm-r7320-galaxy-gear-s2-classic-black-brand-warranty-5428398.html,
"S5611  2.4\  256 MB HDD  5 MP Camera  White (Brand Warranty)""",†8307,Samsung†,https://www.daraz.pk/samsung-s5611-2.4-256-mb-hdd-5-mp-camera-white-brand-warranty-5423107.html,
"LTE2  Dual Sim  4.0\  4G  8 GB  1 GB RAM  1.3 Quad Core  5 MP Camera  White (Brand Warranty)""",†6999,Gfive†,https://www.daraz.pk/gfive-lte-2-dual-sim-4.0-4g-8-gb-1-gb-ram-1.3-quad-core-5-mp-camera-white-brand-warranty-5413816.html,
"RM1031  Lumia 532  4.0\   8 GB  1 GB RAM  5 MP Camera  White (Brand Warranty)""",†7345,Microsoft†,https://www.daraz.pk/rm-1031-lumia-532-4.0-8-gb-1-gb-ram-5-mp-camera-white-brand-warranty-microsoft-mpg4580.html,
"X551 Copper  Hot Note  Dual Sim  5.5\  16 GB  1 GB RAM  1.4 GHz Octa Core  8 MP Camera (Brand Warranty) with Free Protector""",†12900,Infinix†,https://www.daraz.pk/x551-copper-hot-note-dual-sim-5.5-16-gb-1-gb-ram-1.4-ghz-octa-core-8-mp-camera-brand-warranty-infinix-mpg11777.html,
"E1207  Eider Duos  1.52\  Indigo Blue (Brand Warranty)""",†37169,Samsung†,https://www.daraz.pk/samsung-e1207-eider-duos-1.52-indigo-blue-brand-warranty-5423108.html,
"C1010  Galaxy S4 Zoom  4.3\  8 GB  1.5 GB RAM  1.5 GHz Dual Core  16 MP Camera  Black (Brand Warranty)""",†22999,Samsung†,https://www.daraz.pk/samsung-c1010-galaxy-s4-zoom-4.3-8-gb-1.5-gb-ram-1.5-ghz-dual-core-16-mp-camera-black-brand-warranty-5391259.html,
"Hot Note Pro  Dual Sim  5.5\  16 GB  2 GB RAM  1.4 GHz Octa Core  8 MP Camera  Copper (Brand Warranty)""",†13900,Infinix†,https://www.daraz.pk/hot-note-pro-dual-sim-5.5-16-gb-2-gb-ram-1.4-ghz-octa-core-8-mp-camera-copper-brand-warranty-infinix-mpg31258.html,
Honor 7  16GB  Silver,†42400,Huawei†,https://www.daraz.pk/huawei-honor-7-16gb-silver-5415396.html,
"W1  4.0\   4GB HDD  512 MB RAM  5MP Camera  Black""",†5137,QMobile†,https://www.daraz.pk/qmobile-w1-4.0-4gb-hdd-512-mb-ram-5mp-camera-black-5422511.html,
"iPhone 6s  4G  4.7\  16 GB  2 GB  1.8 Ghz DualCore  12 MP Camera  Silver  Without Face Time (Brand Warranty)""",†80600,Apple†,https://www.daraz.pk/apple-iphone-6s-4g-4.7-16-gb-2-gb-1.8-ghz-dual-core-12-mp-camera-silver-without-face-time-brand-warranty-5401288.html,
"C1010  Galaxy S4 Zoom  4.3\  8 GB  1.5 GB RAM  16 MP  Black""",†20488,Samsung†,https://www.daraz.pk/samsung-c1010-galaxy-s4-zoom-4.3-8-gb-1.5-gb-ram-16-mp-black-5423140.html,
Ascend Y550  4G LTE  4GB  WiFi  Black,†15322,Huawei†,https://www.daraz.pk/huawei-ascend-y550-4g-lte-4gb-wi-fi-black-5245864.html,
"M450  Dual Sim  2.4\  VGA Camera  Black (Brand Warranty)""",†1960,QMobile†,https://www.daraz.pk/qmobile-m450-dual-sim-2.4-vga-camera-black-brand-warranty-5409734.html,
"Hot 2  X510  Dual Sim  5.0\  16 GB  1 GB RAM  1.3 GHz Quad Core  8 MP Camera  Black (Brand Warranty) + Free Accessories""",†9999,Infinix†,https://www.daraz.pk/infinix-hot-2-x510-dual-sim-5.0-16-gb-1-gb-ram-1.3-ghz-quad-core-8-mp-camera-black-brand-warranty-free-accessories-5409175.html,
"Honor 4X  5.5\  3G  8 GB HDD  2 GB RAM  Octacore 1.2 GHz  13 MP Camera  White (Brand Warranty)""",†23995,Huawei†,https://www.daraz.pk/huawei-honor-4x-5.5-3g-8-gb-hdd-2-gb-ram-octa-core-1.2-ghz-13-mp-camera-white-brand-warranty-5422304.html,
"Hot 2  X510  Dual Sim  5.0\  16 GB  2 GB RAM  1.3 GHz Quad Core  8 MP Camera  Gold (Brand Warranty)""",†11399,Infinix†,https://www.daraz.pk/hot-2-x510-dual-sim-5.0-16-gb-2-gb-ram-1.3-ghz-quad-core-8-mp-camera-gold-brand-warranty-infinix-mpg32379.html,
Iphone 6s Plus  128GB  Space Gray   Without Face Time  Brand Warranty,†122400,Apple†,https://www.daraz.pk/apple-iphone-6s-plus-128gb-space-gray-without-face-time-brand-warranty-5401240.html,
"130  1.8\  Black  (Brand Warranty)""",†2950,Nokia†,https://www.daraz.pk/130-1.8-black-brand-warranty-nokia-mpg4742.html,
"RX50  Rhythm  4\  4 GB  512 MB RAM  1.2 GHz Quad Core  5 MP Camera  Silver (Brand Warranty)""",†5144,RIVO†,https://www.daraz.pk/rivo-rx-50-rhythm-4-4-gb-512-mb-ram-1.2-ghz-quad-core-5-mp-camera-silver-brand-warranty-5422491.html,
"H30L02  Honor 3C 4G  5\  8 GB  1 GB RAM  8 MP Camera  Black (Brand Warranty)""",†18054,Huawei†,https://www.daraz.pk/huawei-h30-l02-honor-3c-4g-5-8-gb-1-gb-ram-8-mp-camera-black-brand-warranty-5422483.html,
"iPhone 6s   4G  4.7\  16 GB  2 GB  1.8 Ghz DualCore  12 MP Camera  Gold  Without Face Time (Brand Warranty)""",†80600,Apple†,https://www.daraz.pk/apple-iphone-6s-4g-4.7-16-gb-2-gb-1.8-ghz-dual-core-12-mp-camera-gold-without-face-time-brand-warranty-5401285.html,
"Y6  5.0\  8 GB  1 GB RAM  1.1 Ghz QuadCore  8 MP Camera  Black (Brand Warranty)""",†13000,Huawei†,https://www.daraz.pk/y6-quad-core-5.0-1gb-8gb-8mp-black-brand-warranty-huawei-mpg34343.html,
"J500F  Galaxy J5  5.0\  3G  8 GB  1.5 GB RAM  1.2 GHz Quad Core  13 MP Camera  Black (Brand Warranty)""",†22412,Samsung†,https://www.daraz.pk/j500h-galaxy-j5-5.0-8-gb-1.5-gb-ram-1.2-ghz-quad-core-13-mp-camera-black-brand-warranty-samsung-mpg6202.html,
"Hot 2  X510  Dual Sim  5.0\  16 GB  2 GB RAM  1.3 GHz Quad Core  8 MP Camera  White (Brand Warranty)""",†11399,Infinix†,https://www.daraz.pk/hot-2-x510-dual-sim-5.0-16-gb-2-gb-ram-1.3-ghz-quad-core-8-mp-camera-white-brand-warranty-infinix-mpg32380.html,
"iPhone 6s   4G  4.7\  16 GB  2 GB  1.8 Ghz DualCore  12 MP Camera  Rose Gold  Without Face Time (Brand Warranty)""",†80600,Apple†,https://www.daraz.pk/apple-iphone-6s-4g-4.7-16-gb-2-gb-1.8-ghz-dual-core-12-mp-camera-rose-gold-without-face-time-brand-warranty-5401273.html,
"105  Dual Sim  1.45\  4MB  Black (Brand Warranty)""",†2730,Nokia†,https://www.daraz.pk/105-dual-sim-1.45-4mb-black-brand-warranty-nokia-mpg33544.html,
"SMN920  Galaxy Note 5  5.7\  32 GB  4 GB RAM  16 MP Camera  1.5 & 2.1 GHz Quadcore  Black Sapphire (Brand Warranty)""",†69850,Samsung†,https://www.daraz.pk/sm-n920-galaxy-note-5-5.7-32-gb-4-gb-ram-16-mp-camera-1.5-ghz-quad-core-black-sapphire-brand-warranty-samsung-mpg6359.html,
"iPhone 6  4.7\  16 GB  1 GB RAM  1.4 GHz Dualcore  8 MP Camera  Space Grey  Without Face Time (Brand Warranty)""",†70550,Apple†,https://www.daraz.pk/iphone-6-4.7-16-gb-1-gb-ram-1.4-ghz-dual-core-8-mp-camera-space-grey-without-face-time-brand-warranty-apple-mpg1213.html,
Iphone 6s Plus  128GB  Silver   Without Face Time  Brand Warranty,†122400,Apple†,https://www.daraz.pk/apple-iphone-6s-plus-128gb-silver-without-face-time-brand-warranty-5401234.html,
Iphone 6s Plus  64GB  Gold  Without Face Time  Brand Warranty,†109800,Apple†,https://www.daraz.pk/apple-iphone-6s-plus-64gb-gold-without-face-time-brand-warranty-5401264.html,
"M 800  Dual SIM  2.8\  2.0 MP Camera  White (Brand Warranty)""",†2450,Mmobile†,https://www.daraz.pk/mmobile-m-800-dual-sim-2.8-2.0-mp-camera-white-brand-warranty-5328884.html,
"Galaxy J5  J500H  5\  3G  8GB  1.5GB RAM  13MP Camera  White (Brand Warranty)""",†22412,Samsung†,https://www.daraz.pk/galaxy-j5-j500h-5-8gb-hdd-1.5gb-ram-13mp-camera-white-brand-warranty-samsung-mpg8768.html,
"SMG361H  Galaxy Core Prime  4.5\  8 GB  1 GB RAM  1.2 GHz Quadcore  5 MP Camera  White (Brand Warranty)""",†13799,Samsung†,https://www.daraz.pk/sm-g361h-galaxy-core-prime-4.5-8-gb-1-gb-ram-1.2-ghz-quad-core-5-mp-camera-white-brand-warranty-samsung-mpg6024.html,
"iPhone 6 Plus  5.5\  128 GB  1 GB RAM  1.4 GHz Dualcore  8 MP Camera  Gold  Without Face Time (Brand Warranty)""",†109800,Apple†,https://www.daraz.pk/iphone-6-plus-5.5-128-gb-1-gb-ram-1.4-ghz-dual-core-8-mp-camera-gold-without-face-time-brand-warranty-apple-mpg1742.html,
5310  30 MB  2 MP  Blue,†10500,Nokia†,https://www.daraz.pk/nokia-5310-30-mb-2-mp-blue-5412348.html,
